RecvTick,ExchTick,Bid,BidVol,Ask,AskVol,RecvTime,ExchTime,ContractId,TradingDay,Last,LastVol,Multiplier
637363800085320394,637363800079900000,4.73337506943,1,4.73365964537,1,738056.583432,738056.583426,992999999,20200922,4.7335173574,1,10000
637363800090338657,637363800084920000,4.73347510956,1,4.73365968636,1,738056.583438,738056.583432,992999999,20200922,4.73356739796,1,10000
637363800095348789,637363800089930000,4.73357512974,1,4.73365970697,1,738056.583444,738056.583437,992999999,20200922,4.73361741836,1,10000
637363800100386806,637363800094950000,4.73377515005,1,4.73395972771,1,738056.58345,738056.583443,992999999,20200922,4.73386743888,1,10000
637363800105387900,637363800099940000,4.73377517015,1,4.73395974824,1,738056.583455,738056.583449,992999999,20200922,4.73386745919,1,10000
637363800110423618,637363800104980000,4.73387519029,1,4.73395976881,1,738056.583461,738056.583455,992999999,20200922,4.73391747955,1,10000
637363800115985088,637363800110560000,4.73387521221,1,4.73395979119,1,738056.583468,738056.583461,992999999,20200922,4.7339175017,1,10000
637363800125374282,637363800119950000,4.73395983045,1,4.73455983045,1,738056.583478,738056.583472,992999999,20200922,4.73425983045,1,10000
637363800130396383,637363800124950000,4.73395985106,1,4.73465985106,1,738056.583484,738056.583478,992999999,20200922,4.73430985106,1,10000
637363800135396428,637363800129950000,4.73427529086,1,4.73455987151,1,738056.58349,738056.583484,992999999,20200922,4.73441758118,1,10000
637363800140404127,637363800134940000,4.73427531096,1,4.73455989204,1,738056.583496,738056.58349,992999999,20200922,4.7344176015,1,10000
637363800150326371,637363800144910000,4.73417535121,1,4.73465993315,1,738056.583507,738056.583501,992999999,20200922,4.73441764218,1,10000
637363800155354683,637363800149900000,4.73417537135,1,4.73465995372,1,738056.583513,738056.583507,992999999,20200922,4.73441766254,1,10000
637363800160357041,637363800154920000,4.73417539166,1,4.73455997446,1,738056.583519,738056.583513,992999999,20200922,4.73436768306,1,10000
637363800165357201,637363800159930000,4.7340753919,1,4.73455997471,1,738056.583525,738056.583518,992999999,20200922,4.7343176833,1,10000
637363800170376277,637363800164950000,4.73417543191,1,4.73456001556,1,738056.583531,738056.583524,992999999,20200922,4.73436772373,1,10000
637363800175397540,637363800169950000,4.73417545205,1,4.73456003614,1,738056.583536,738056.58353,992999999,20200922,4.73436774409,1,10000
637363800180420592,637363800174960000,4.73417547248,1,4.734560057,1,738056.583542,738056.583536,992999999,20200922,4.73436776474,1,10000
637363800185422190,637363800179990000,4.73466007741,1,4.73469090751,1,738056.583548,738056.583542,992999999,20200922,4.73467549246,1,10000
637363800190899441,637363800185480000,4.73466009827,1,4.73469092751,1,738056.583554,738056.583548,992999999,20200922,4.73467551289,1,10000
637363800200398906,637363800194970000,4.73466012888,1,4.73480637082,1,738056.583565,738056.583559,992999999,20200922,4.73473324985,1,10000
637363800205437487,637363800200020000,4.73457555559,1,4.73476014188,1,738056.583571,738056.583565,992999999,20200922,4.73466784874,1,10000
637363800210467679,637363800205050000,4.73457559346,1,4.73474476765,1,738056.583577,738056.583571,992999999,20200922,4.73466018056,1,10000
637363800220505079,637363800215060000,4.73447563399,1,4.73480645808,1,738056.583589,738056.583582,992999999,20200922,4.73464104604,1,10000
637363800225505277,637363800220080000,4.7344756342,1,4.73480645827,1,738056.583594,738056.583588,992999999,20200922,4.73464104623,1,10000
637363800230704948,637363800225220000,4.73497567424,1,4.73509108543,1,738056.5836,738056.583594,992999999,20200922,4.73503337984,1,10000
637363800240476221,637363800235050000,4.73497569451,1,4.73516028375,1,738056.583612,738056.583605,992999999,20200922,4.73506798913,1,10000
637363800245512305,637363800240090000,4.73497571477,1,4.7352911251,1,738056.583617,738056.583611,992999999,20200922,4.73513341994,1,10000
637363800250546060,637363800245120000,4.73517575494,1,4.73526034547,1,738056.583623,738056.583617,992999999,20200922,4.73521805021,1,10000
637363800255560627,637363800250110000,4.73517577517,1,4.73526036613,1,738056.583629,738056.583623,992999999,20200922,4.73521807065,1,10000
637363800260561770,637363800255120000,4.73517579535,1,4.73526038674,1,738056.583635,738056.583629,992999999,20200922,4.73521809105,1,10000
637363800265570303,637363800260150000,4.73517579559,1,4.73526038699,1,738056.583641,738056.583634,992999999,20200922,4.73521809129,1,10000
637363800270600042,637363800265180000,4.73497583572,1,4.73509124347,1,738056.583647,738056.58364,992999999,20200922,4.7350335396,1,10000
637363800280557705,637363800275140000,4.73506046784,1,4.73509128168,1,738056.583658,738056.583652,992999999,20200922,4.73507587476,1,10000
637363800290233211,637363800284760000,4.73487589619,1,4.73509130266,1,738056.583669,738056.583663,992999999,20200922,4.73498359943,1,10000
637363800295272770,637363800289850000,4.73477593507,1,4.73499134071,1,738056.583675,738056.583669,992999999,20200922,4.73488363789,1,10000
637363800305130602,637363800299710000,4.73457595506,1,4.73516054984,1,738056.583686,738056.58368,992999999,20200922,4.73486825245,1,10000
637363800310158352,637363800304740000,4.73427597685,1,4.7344605721,1,738056.583692,738056.583686,992999999,20200922,4.73436827448,1,10000
637363800315188859,637363800309770000,4.73437599563,1,4.73446059128,1,738056.583698,738056.583692,992999999,20200922,4.73441829345,1,10000
637363800320232201,637363800314800000,4.73427601734,1,4.73446061346,1,738056.583704,738056.583698,992999999,20200922,4.7343683154,1,10000
637363800325236783,637363800319810000,4.73427603608,1,4.73476063259,1,738056.58371,738056.583703,992999999,20200922,4.73451833433,1,10000
637363800330279413,637363800324850000,4.73447605743,1,4.7347606544,1,738056.583716,738056.583709,992999999,20200922,4.73461835591,1,10000
637363800335301989,637363800329880000,4.73467609643,1,4.73489149863,1,738056.583721,738056.583715,992999999,20200922,4.73478379753,1,10000
637363800340308805,637363800334870000,4.73467611661,1,4.73489151839,1,738056.583727,738056.583721,992999999,20200922,4.7347838175,1,10000
637363800345309766,637363800339870000,4.73457611673,1,4.73489151851,1,738056.583733,738056.583727,992999999,20200922,4.73473381762,1,10000
637363800350321247,637363800344900000,4.73477614228,1,4.7348915435,1,738056.583739,738056.583733,992999999,20200922,4.73483384289,1,10000
637363800355338134,637363800349910000,4.73457617717,1,4.73496077668,1,738056.583745,738056.583738,992999999,20200922,4.73476847692,1,10000
637363800360363320,637363800354910000,4.73467619739,1,4.73506079734,1,738056.58375,738056.583744,992999999,20200922,4.73486849736,1,10000
637363800365371497,637363800359950000,4.73477621762,1,4.73489161724,1,738056.583756,738056.58375,992999999,20200922,4.73483391743,1,10000
637363800370407051,637363800364960000,4.73457623792,1,4.73489163712,1,738056.583762,738056.583756,992999999,20200922,4.73473393752,1,10000
637363800375412914,637363800369990000,4.73447625795,1,4.73486085918,1,738056.583768,738056.583762,992999999,20200922,4.73466855856,1,10000
637363800380768114,637363800375290000,4.73437627825,1,4.73476087992,1,738056.583774,738056.583768,992999999,20200922,4.73456857908,1,10000
637363800390403982,637363800384980000,4.73447631834,1,4.73449171582,1,738056.583785,738056.583779,992999999,20200922,4.73448401708,1,10000
637363800395420889,637363800389970000,4.7344763386,1,4.73449173565,1,738056.583791,738056.583785,992999999,20200922,4.73448403713,1,10000
637363800400426320,637363800394990000,4.73447635883,1,4.73476096221,1,738056.583797,738056.58379,992999999,20200922,4.73461866052,1,10000
637363800405434873,637363800400010000,4.73447635903,1,4.73476096241,1,738056.583803,738056.583796,992999999,20200922,4.73461866072,1,10000
637363800410448527,637363800405020000,4.73457639908,1,4.73466100331,1,738056.583808,738056.583802,992999999,20200922,4.73461870119,1,10000
637363800420414042,637363800414990000,4.73437643929,1,4.73486104438,1,738056.58382,738056.583814,992999999,20200922,4.73461874183,1,10000
637363800425440855,637363800419980000,4.73447645951,1,4.73449185399,1,738056.583826,738056.583819,992999999,20200922,4.73448415675,1,10000
637363800430791937,637363800425350000,4.73447647994,1,4.73449187398,1,738056.583832,738056.583826,992999999,20200922,4.73448417696,1,10000
637363800440364425,637363800434940000,4.73417650548,1,4.73446111198,1,738056.583843,738056.583837,992999999,20200922,4.73431880873,1,10000
637363800445390275,637363800439970000,4.73377652018,1,4.734361127,1,738056.583849,738056.583843,992999999,20200922,4.73406882359,1,10000
637363800450465577,637363800445030000,4.73397656047,1,4.73406116814,1,738056.583855,738056.583848,992999999,20200922,4.73401886431,1,10000
637363800455469647,637363800450040000,4.73397658054,1,4.73426118863,1,738056.58386,738056.583854,992999999,20200922,4.73411888459,1,10000
637363800460509225,637363800455050000,4.73427660076,1,4.73436120929,1,738056.583866,738056.58386,992999999,20200922,4.73431890503,1,10000
637363800470376544,637363800464950000,4.73427662272,1,4.73436123171,1,738056.583878,738056.583871,992999999,20200922,4.73431892722,1,10000
637363800475412078,637363800469990000,4.73417664105,1,4.73439203167,1,738056.583884,738056.583877,992999999,20200922,4.73428433636,1,10000
637363800480438809,637363800475010000,4.73427666128,1,4.73439205146,1,738056.583889,738056.583883,992999999,20200922,4.73433435637,1,10000
637363800485462780,637363800480040000,4.7343920907,1,4.73456131203,1,738056.583895,738056.583889,992999999,20200922,4.73447670136,1,10000
637363800490492795,637363800485030000,4.73417672163,1,4.73466133273,1,738056.583901,738056.583895,992999999,20200922,4.73441902718,1,10000
637363800495502514,637363800490060000,4.73427674165,1,4.73466135318,1,738056.583907,738056.583901,992999999,20200922,4.73446904741,1,10000
637363800500984020,637363800495530000,4.73437676192,1,4.73456137387,1,738056.583913,738056.583907,992999999,20200922,4.7344690679,1,10000
637363800510452886,637363800505030000,4.73427678396,1,4.73446139638,1,738056.583924,738056.583918,992999999,20200922,4.73436909017,1,10000
637363800515465146,637363800510040000,4.73427680233,1,4.73446141514,1,738056.58393,738056.583924,992999999,20200922,4.73436910873,1,10000
637363800520522197,637363800515090000,4.73437684262,1,4.73466145629,1,738056.583936,738056.58393,992999999,20200922,4.73451914945,1,10000
637363800530487509,637363800525060000,4.73417686485,1,4.734661479,1,738056.583947,738056.583941,992999999,20200922,4.73441917193,1,10000
637363800535502846,637363800530080000,4.73417690301,1,4.73436151797,1,738056.583953,738056.583947,992999999,20200922,4.73426921049,1,10000
637363800540558840,637363800535110000,4.73417692327,1,4.73426153866,1,738056.583959,738056.583953,992999999,20200922,4.73421923097,1,10000
637363800545566694,637363800540130000,4.73367694362,1,4.73446155944,1,738056.583965,738056.583958,992999999,20200922,4.73406925153,1,10000
637363800550576322,637363800545140000,4.7335769636,1,4.73406157985,1,738056.583971,738056.583964,992999999,20200922,4.73381927173,1,10000
637363800560649679,637363800555160000,4.73357700373,1,4.73396162083,1,738056.583982,738056.583976,992999999,20200922,4.73376931228,1,10000
637363800570466550,637363800565040000,4.73367702412,1,4.73376164165,1,738056.583994,738056.583987,992999999,20200922,4.73371933288,1,10000
637363800575492075,637363800570070000,4.73317706412,1,4.73376168251,1,738056.583999,738056.583993,992999999,20200922,4.73346937332,1,10000
637363800580496650,637363800575050000,4.7329770833,1,4.73366170209,1,738056.584005,738056.583999,992999999,20200922,4.7333193927,1,10000
637363800590264096,637363800584790000,4.73287712367,1,4.73356174332,1,738056.584017,738056.58401,992999999,20200922,4.7332194335,1,10000
637363800595279885,637363800589860000,4.73317712395,1,4.73326174361,1,738056.584022,738056.584016,992999999,20200922,4.73321943378,1,10000
637363800600288752,637363800594860000,4.73297716392,1,4.73326178443,1,738056.584028,738056.584022,992999999,20200922,4.73311947417,1,10000
637363800605305497,637363800599840000,4.73317718422,1,4.73326180516,1,738056.584034,738056.584028,992999999,20200922,4.73321949469,1,10000
637363800610309242,637363800604860000,4.73307720441,1,4.73326182578,1,738056.58404,738056.584033,992999999,20200922,4.73316951509,1,10000
637363800615317183,637363800609860000,4.73327722447,1,4.73336184627,1,738056.584046,738056.584039,992999999,20200922,4.73331953537,1,10000
637363800620325391,637363800614880000,4.73357724482,1,4.73359262259,1,738056.584051,738056.584045,992999999,20200922,4.7335849337,1,10000
637363800625325829,637363800619900000,4.73357726484,1,4.7336618875,1,738056.584057,738056.584051,992999999,20200922,4.73361957617,1,10000
637363800630341641,637363800624900000,4.73357728515,1,4.73366190824,1,738056.584063,738056.584057,992999999,20200922,4.73361959669,1,10000
637363800635403863,637363800629950000,4.73387730557,1,4.7339619291,1,738056.584069,738056.584062,992999999,20200922,4.73391961733,1,10000
637363800640428048,637363800634980000,4.7338773258,1,4.73396194975,1,738056.584075,738056.584068,992999999,20200922,4.73391963777,1,10000
637363800645433266,637363800640000000,4.73357734566,1,4.73416197004,1,738056.58408,738056.584074,992999999,20200922,4.73386965785,1,10000
637363800650441293,637363800644980000,4.73357736601,1,4.73376199082,1,738056.584086,738056.58408,992999999,20200922,4.73366967841,1,10000
637363800655442172,637363800649990000,4.73357738619,1,4.73366201143,1,738056.584092,738056.584086,992999999,20200922,4.73361969881,1,10000
637363800660462045,637363800655030000,4.73377740646,1,4.73386203213,1,738056.584098,738056.584091,992999999,20200922,4.73381971929,1,10000
637363800665462455,637363800660040000,4.73377740666,1,4.73386203233,1,738056.584104,738056.584097,992999999,20200922,4.73381971949,1,10000
637363800670476465,637363800665050000,4.73357742761,1,4.73386205373,1,738056.584109,738056.584103,992999999,20200922,4.73371974067,1,10000
637363800675490846,637363800670070000,4.73357744715,1,4.73377744715,1,738056.584115,738056.584109,992999999,20200922,4.73367744715,1,10000
637363800680567373,637363800675130000,4.73367748736,1,4.73386211475,1,738056.584121,738056.584115,992999999,20200922,4.73376980105,1,10000
637363800690523877,637363800685100000,4.73367750851,1,4.73386213635,1,738056.584133,738056.584126,992999999,20200922,4.73376982243,1,10000
637363800695541379,637363800690120000,4.73377754771,1,4.73386217638,1,738056.584138,738056.584132,992999999,20200922,4.73381986205,1,10000
637363800700541652,637363800695100000,4.73377756801,1,4.73386219712,1,738056.584144,738056.584138,992999999,20200922,4.73381988257,1,10000
637363800705550908,637363800700130000,4.73377758796,1,4.73386221749,1,738056.58415,738056.584144,992999999,20200922,4.73381990272,1,10000
637363800710848118,637363800705390000,4.73377760818,1,4.73386223814,1,738056.584156,738056.58415,992999999,20200922,4.73381992316,1,10000
637363800720527318,637363800715100000,4.73347762953,1,4.73399299912,1,738056.584167,738056.584161,992999999,20200922,4.73373531433,1,10000
637363800725538829,637363800720120000,4.73377766866,1,4.73399303741,1,738056.584173,738056.584167,992999999,20200922,4.73388535303,1,10000
637363800730549145,637363800725120000,4.73377768892,1,4.7338623206,1,738056.584179,738056.584173,992999999,20200922,4.73382000476,1,10000
637363800735551970,637363800730130000,4.73377768912,1,4.73386232081,1,738056.584185,738056.584178,992999999,20200922,4.73382000496,1,10000
637363800740583134,637363800735160000,4.73347772913,1,4.73376236166,1,738056.58419,738056.584184,992999999,20200922,4.7336200454,1,10000
637363800745591432,637363800740150000,4.73317774935,1,4.73376238232,1,738056.584196,738056.58419,992999999,20200922,4.73347006584,1,10000
637363800750591723,637363800745160000,4.73307776966,1,4.73376240306,1,738056.584202,738056.584196,992999999,20200922,4.73342008636,1,10000
637363800755594422,637363800750170000,4.73337778964,1,4.73346242346,1,738056.584208,738056.584202,992999999,20200922,4.73342010655,1,10000
637363800760638154,637363800755170000,4.73317781003,1,4.73356244428,1,738056.584214,738056.584207,992999999,20200922,4.73337012716,1,10000
637363800765653504,637363800760200000,4.73327783001,1,4.73376246469,1,738056.58422,738056.584213,992999999,20200922,4.73352014735,1,10000
637363800771876226,637363800766450000,4.73307785016,1,4.73327785016,1,738056.584227,738056.58422,992999999,20200922,4.73317785016,1,10000
637363800780480806,637363800775060000,4.73307787175,1,4.73376250732,1,738056.584237,738056.58423,992999999,20200922,4.73342018954,1,10000
637363800785511995,637363800780090000,4.73327791019,1,4.73346254657,1,738056.584242,738056.584236,992999999,20200922,4.73337022838,1,10000
637363800790907460,637363800785460000,4.73357793053,1,4.73376256735,1,738056.584249,738056.584242,992999999,20200922,4.73367024894,1,10000
637363800800611324,637363800795130000,4.73357797106,1,4.73379333338,1,738056.58426,738056.584254,992999999,20200922,4.73368565222,1,10000
637363800810479715,637363800805060000,4.73357799278,1,4.73386263092,1,738056.584271,738056.584265,992999999,20200922,4.73372031185,1,10000
637363800815502698,637363800810080000,4.73377801127,1,4.73406264981,1,738056.584277,738056.584271,992999999,20200922,4.73392033054,1,10000
637363800820564421,637363800815140000,4.7340780514,1,4.73456269079,1,738056.584283,738056.584277,992999999,20200922,4.73432037109,1,10000
637363800825591879,637363800820140000,4.73437807162,1,4.73456271145,1,738056.584289,738056.584283,992999999,20200922,4.73447039153,1,10000
637363800830637716,637363800825170000,4.73419345175,1,4.73479345175,1,738056.584295,738056.584288,992999999,20200922,4.73449345175,1,10000
637363800835638843,637363800830180000,4.73457811203,1,4.73486275271,1,738056.584301,738056.584294,992999999,20200922,4.73472043237,1,10000
637363800841486522,637363800836060000,4.73467813234,1,4.73489349122,1,738056.584307,738056.584301,992999999,20200922,4.73478581178,1,10000
637363800850570539,637363800845150000,4.73447817235,1,4.73489353038,1,738056.584318,738056.584312,992999999,20200922,4.73468585136,1,10000
637363800855588050,637363800850140000,4.73447817251,1,4.73489353054,1,738056.584324,738056.584317,992999999,20200922,4.73468585152,1,10000
637363800860642864,637363800855170000,4.73447821284,1,4.73476285566,1,738056.584329,738056.584323,992999999,20200922,4.73462053425,1,10000
637363800870608347,637363800865190000,4.73447825296,1,4.73476289664,1,738056.584341,738056.584335,992999999,20200922,4.7346205748,1,10000
637363800875612567,637363800870160000,4.73427827331,1,4.73476291742,1,738056.584347,738056.58434,992999999,20200922,4.73452059537,1,10000
637363800880624099,637363800875200000,4.73457829212,1,4.73476293664,1,738056.584353,738056.584346,992999999,20200922,4.73467061438,1,10000
637363800890192374,637363800884730000,4.73437831755,1,4.73499367249,1,738056.584364,738056.584357,992999999,20200922,4.73468599502,1,10000
637363800895281386,637363800889860000,4.73457835236,1,4.73497835236,1,738056.58437,738056.584363,992999999,20200922,4.73477835236,1,10000
637363800900637041,637363800895210000,4.7345783727,1,4.73489372647,1,738056.584376,738056.584369,992999999,20200922,4.73473604959,1,10000
637363800910284545,637363800904860000,4.7346783943,1,4.73476304098,1,738056.584387,738056.584381,992999999,20200922,4.73472071764,1,10000
637363800915302246,637363800909880000,4.73467843313,1,4.73509378562,1,738056.584393,738056.584386,992999999,20200922,4.73488610938,1,10000
637363800920330746,637363800914870000,4.73476310139,1,4.73509380549,1,738056.584399,738056.584392,992999999,20200922,4.73492845344,1,10000
637363800925369227,637363800919920000,4.73497847366,1,4.73499382529,1,738056.584404,738056.584398,992999999,20200922,4.73498614948,1,10000
637363800930401466,637363800924940000,4.73477849361,1,4.73489384481,1,738056.58441,738056.584404,992999999,20200922,4.73483616921,1,10000
637363800940286790,637363800934860000,4.73477851391,1,4.73486316315,1,738056.584422,738056.584415,992999999,20200922,4.73482083853,1,10000
637363800945298659,637363800939880000,4.73467855396,1,4.73489390388,1,738056.584427,738056.584421,992999999,20200922,4.73478622892,1,10000
637363800950301097,637363800944860000,4.73457855593,1,4.73489390581,1,738056.584433,738056.584427,992999999,20200922,4.73473623087,1,10000
637363800955388287,637363800949970000,4.73477859457,1,4.73489394362,1,738056.584439,738056.584433,992999999,20200922,4.7348362691,1,10000
637363800960394589,637363800954960000,4.73477861492,1,4.73489396354,1,738056.584445,738056.584439,992999999,20200922,4.73483628923,1,10000
637363800965406219,637363800959970000,4.734778615,1,4.73489396361,1,738056.584451,738056.584444,992999999,20200922,4.73483628931,1,10000
637363800970419258,637363800964990000,4.73497863635,1,4.73499398451,1,738056.584457,738056.58445,992999999,20200922,4.73498631043,1,10000
637363800975440959,637363800970020000,4.73497865557,1,4.73499400332,1,738056.584462,738056.584456,992999999,20200922,4.73498632945,1,10000
637363800980521855,637363800975070000,4.73497869602,1,4.73499404291,1,738056.584468,738056.584462,992999999,20200922,4.73498636946,1,10000
637363800985523605,637363800980100000,4.73497869823,1,4.73499404508,1,738056.584474,738056.584468,992999999,20200922,4.73498637166,1,10000
637363800990554974,637363800985130000,4.73497871725,1,4.73499406369,1,738056.58448,738056.584474,992999999,20200922,4.73498639047,1,10000
637363800995572453,637363800990150000,4.73437875657,1,4.73499410218,1,738056.584486,738056.584479,992999999,20200922,4.73468642937,1,10000
637363801000806385,637363800995380000,4.73437877744,1,4.73486343228,1,738056.584492,738056.584485,992999999,20200922,4.73462110486,1,10000
637363801010721988,637363801005240000,4.73447881749,1,4.73486347318,1,738056.584503,738056.584497,992999999,20200922,4.73467114533,1,10000
637363801016041978,637363801010620000,4.73477883739,1,4.73486349351,1,738056.584509,738056.584503,992999999,20200922,4.73482116545,1,10000
637363801025601539,637363801020180000,4.73477885762,1,4.73486351416,1,738056.58452,738056.584514,992999999,20200922,4.73482118589,1,10000
637363801030631321,637363801025210000,4.73437889774,1,4.73496355514,1,738056.584526,738056.58452,992999999,20200922,4.73467122644,1,10000
637363801035642402,637363801030190000,4.73437891801,1,4.73456357584,1,738056.584532,738056.584526,992999999,20200922,4.73447124692,1,10000
637363801040666858,637363801035230000,4.73437893831,1,4.73486359658,1,738056.584538,738056.584532,992999999,20200922,4.73462126745,1,10000
637363801045670359,637363801040250000,4.73467895822,1,4.73489429953,1,738056.584544,738056.584537,992999999,20200922,4.73478662887,1,10000
637363801050877478,637363801045440000,4.73467897852,1,4.73489431941,1,738056.58455,738056.584543,992999999,20200922,4.73478664896,1,10000
637363801060638768,637363801055220000,4.73467899883,1,4.73486365838,1,738056.584561,738056.584555,992999999,20200922,4.7347713286,1,10000
637363801065693049,637363801060270000,4.73467901913,1,4.73486367912,1,738056.584567,738056.58456,992999999,20200922,4.73477134912,1,10000
637363801070809241,637363801065350000,4.73357905979,1,4.73446372063,1,738056.584573,738056.584566,992999999,20200922,4.73402139021,1,10000
637363801075836177,637363801070390000,4.73327907989,1,4.73359441862,1,738056.584579,738056.584572,992999999,20200922,4.73343674925,1,10000
637363801080864702,637363801075420000,4.73347910003,1,4.73349443833,1,738056.584584,738056.584578,992999999,20200922,4.73348676918,1,10000
637363801085883027,637363801080420000,4.73337912034,1,4.7334944582,1,738056.58459,738056.584584,992999999,20200922,4.73343678927,1,10000
637363801090838023,637363801085420000,4.73347914028,1,4.73399447772,1,738056.584596,738056.58459,992999999,20200922,4.733736809,1,10000
637363801100883753,637363801095440000,4.73386384403,1,4.73409451719,1,738056.584608,738056.584601,992999999,20200922,4.73397918061,1,10000
637363801110819938,637363801105380000,4.73386388522,1,4.73409455666,1,738056.584619,738056.584613,992999999,20200922,4.73397922094,1,10000
637363801115839101,637363801110400000,4.73377924112,1,4.73386390583,1,738056.584625,738056.584619,992999999,20200922,4.73382157348,1,10000
637363801120861996,637363801115400000,4.73377926139,1,4.73386392653,1,738056.584631,738056.584624,992999999,20200922,4.73382159396,1,10000
637363801125865590,637363801120440000,4.73377926151,1,4.73409459637,1,738056.584636,738056.58463,992999999,20200922,4.73393692894,1,10000
637363801130872675,637363801125450000,4.73377929024,1,4.73409462449,1,738056.584642,738056.584636,992999999,20200922,4.73393695736,1,10000
637363801135941908,637363801130520000,4.73377932198,1,4.73409465556,1,738056.584648,738056.584642,992999999,20200922,4.73393698877,1,10000
637363801145918963,637363801140500000,4.73377934237,1,4.73409467551,1,738056.58466,738056.584653,992999999,20200922,4.73393700894,1,10000
637363801150921317,637363801145500000,4.73396402984,1,4.73409469527,1,738056.584665,738056.584659,992999999,20200922,4.73402936256,1,10000
637363801155977630,637363801150550000,4.73396405058,1,4.73409471514,1,738056.584671,738056.584665,992999999,20200922,4.73402938286,1,10000
637363801161002632,637363801155570000,4.73417942303,1,4.73439475445,1,738056.584677,738056.584671,992999999,20200922,4.73428708874,1,10000
637363801166022991,637363801160570000,4.73427944329,1,4.73439477429,1,738056.584683,738056.584677,992999999,20200922,4.73433710879,1,10000
637363801171026496,637363801165590000,4.73427946352,1,4.73429479408,1,738056.584689,738056.584682,992999999,20200922,4.7342871288,1,10000
637363801176026772,637363801170600000,4.73427948358,1,4.73429481372,1,738056.584694,738056.584688,992999999,20200922,4.73428714865,1,10000
637363801185208614,637363801179790000,4.73427950071,1,4.73429483048,1,738056.584705,738056.584699,992999999,20200922,4.73428716559,1,10000
637363801190285108,637363801184830000,4.73427954111,1,4.73429487003,1,738056.584711,738056.584705,992999999,20200922,4.73428720557,1,10000
637363801195319509,637363801189870000,4.73427956134,1,4.73429488982,1,738056.584717,738056.58471,992999999,20200922,4.73428722558,1,10000
637363801205245409,637363801199820000,4.7342795814,1,4.73429490946,1,738056.584728,738056.584722,992999999,20200922,4.73428724543,1,10000
637363801210348956,637363801204920000,4.73447962185,1,4.73449494905,1,738056.584734,738056.584728,992999999,20200922,4.73448728545,1,10000
637363801215370836,637363801209920000,4.73447964212,1,4.73467964212,1,738056.58474,738056.584734,992999999,20200922,4.73457964212,1,10000
637363801220401243,637363801214950000,4.73427966214,1,4.73477966214,1,738056.584746,738056.58474,992999999,20200922,4.73452966214,1,10000
637363801230301985,637363801224880000,4.73427970219,1,4.7344643767,1,738056.584757,738056.584751,992999999,20200922,4.73437203945,1,10000
637363801235324173,637363801229870000,4.73427972241,1,4.73446439736,1,738056.584763,738056.584757,992999999,20200922,4.73437205989,1,10000
637363801245307724,637363801239880000,4.73427976254,1,4.73446443834,1,738056.584775,738056.584768,992999999,20200922,4.73437210044,1,10000
637363801250771996,637363801245320000,4.73427978305,1,4.73446445928,1,738056.584781,738056.584775,992999999,20200922,4.73437212117,1,10000
637363801260402616,637363801254950000,4.73427982358,1,4.73446450068,1,738056.584792,738056.584786,992999999,20200922,4.73437216213,1,10000
637363801265411213,637363801259990000,4.73377984376,1,4.73386452129,1,738056.584798,738056.584792,992999999,20200922,4.73382218253,1,10000
637363801270416260,637363801264990000,4.73377986379,1,4.73386454174,1,738056.584804,738056.584797,992999999,20200922,4.73382220276,1,10000
637363801275417763,637363801269960000,4.73347988389,1,4.73386456227,1,738056.58481,738056.584803,992999999,20200922,4.73367222308,1,10000
637363801280795421,637363801275330000,4.733579904,1,4.7341645828,1,738056.584816,738056.584809,992999999,20200922,4.7338722434,1,10000
637363801290335020,637363801284910000,4.73357992599,1,4.73416460527,1,738056.584827,738056.58482,992999999,20200922,4.73387226563,1,10000
637363801295381609,637363801289960000,4.73337994453,1,4.73377994453,1,738056.584833,738056.584826,992999999,20200922,4.73357994453,1,10000
637363801300447951,637363801295000000,4.73337998465,1,4.73397998465,1,738056.584838,738056.584832,992999999,20200922,4.73367998465,1,10000
637363801310399118,637363801304960000,4.73338000681,1,4.73398000681,1,738056.58485,738056.584844,992999999,20200922,4.73368000681,1,10000
637363801315412095,637363801309980000,4.73338002518,1,4.73396470657,1,738056.584856,738056.58485,992999999,20200922,4.73367236588,1,10000
637363801320478127,637363801315030000,4.73338006543,1,4.73396474768,1,738056.584862,738056.584855,992999999,20200922,4.73367240655,1,10000
637363801330645597,637363801325220000,4.73318010637,1,4.73326478948,1,738056.584873,738056.584867,992999999,20200922,4.73322244792,1,10000
637363801335661961,637363801330190000,4.73308010649,1,4.7332647896,1,738056.584879,738056.584873,992999999,20200922,4.73317244805,1,10000
637363801340693141,637363801335210000,4.73308014657,1,4.73346483054,1,738056.584885,738056.584879,992999999,20200922,4.73327248856,1,10000
637363801350530240,637363801345100000,4.73288018658,1,4.7333648714,1,738056.584896,738056.58489,992999999,20200922,4.73312252899,1,10000
637363801355534783,637363801350090000,4.73298020685,1,4.7333648921,1,738056.584902,738056.584896,992999999,20200922,4.73317254947,1,10000
637363801360564552,637363801355110000,4.73298022707,1,4.73336491275,1,738056.584908,738056.584902,992999999,20200922,4.73317256991,1,10000
637363801365567133,637363801360120000,4.73298024722,1,4.73316493333,1,738056.584914,738056.584908,992999999,20200922,4.73307259027,1,10000
637363801370578160,637363801365140000,4.73278026728,1,4.73316495382,1,738056.58492,738056.584913,992999999,20200922,4.73297261055,1,10000
637363801380522038,637363801375100000,4.73278028895,1,4.73316497595,1,738056.584931,738056.584925,992999999,20200922,4.73297263245,1,10000
